text,label
i know i have some obnoxiously immature sounding verbal tics and my voice is kind of nasal and i don t always come across like the sharpest tool in the shed especially when i m feeling awkward but there s knowing and there s knowing you know,0
id just had a terrible nightmare and was feeling a little disturbed,0
i didnt want to walk passed there just in case the customers feel disturbed,0
i want other sufferers to be able to find me in the hope that my battle can help them to feel that they are not alone,0
i am not looking forward to being beaten down to feeling like a disappointment to my husband or to the emotional pain,0
im sick of feeling crappy,0
i feel a perverse pride in my self control that i managed to stay where i was ordered and not reach for the tempting human flesh so close before us,0
i was positively giddy when the kids left this morning after our very last official class of the year but now im feeling a little sad,0
i personalities that can feel pain and suffering,0
i was warming up starting feeling a little lethargic,0
im just feeling rather sentimental right now and just have to say i feel so lucky to be maxs mom,0
i make myself show up and feel isolated in the crowd ill know i was wrong about the anti social feeling,0
ive learned how to turn off all my emotions more and more and i often find myself feeling completely blank while my mother is crying continuously over my suicidalness,0
i can finally stop feeling listless and like a waste of space,0
i feel really ashamed,0
i have many days where i feel hopeless today the light at the end of my yellow brick road was shining just a little brighter,0
i actually feel sorrowful,0
i began to feel each of my senses dull until the cold black unconsciousness over came me,0
i feel empty when the baby isnt there,0
i stopped feeling so exhausted a href http provokingbeauty,0
i be made to feel rotten,0
i feel like im just on the edge in this microcosm one more awkward moment or missed party and id be on the outside,0
i feel burdened to share it,0
i thought we were going to talk and try and work at things so i was shocked to find out steve had decided he wanted to be on his own the thing that broke me was the feeling of been unloved,0
i wouldnt have beared witness to the incredibly well spoken bouncer making an emo kid feel completely unwelcome,0
i tend to stop breathing when i m feeling stressed,0
i crave as i fall into submission and i did not feel submissive in the least,0
i made it to work but i am feeling a little groggy,0
im starting to feel unwelcome in life and some people can already tell this,0
i just busy myself with other stuffs but never with blogs or threads that will only make me feel miserable,0
i close my eyes i can hear the pitiful wailing sounds of my own cries taste the salty taste of my tears and feel that anger and hurt saturating my heart,0
i am feeling pretty worthless right now,0
i had continued to think along those lines i probably would have done the dishes in anger and when he got up wed have had a fight about that with me feeling completely abused,0
i was feeling like a pretty crappy mom,0
im then left feeling quite embarrassed as i say that nothings new,0
i feel unwelcome and out of place buti cant decide if i am just too scared to do anything about this ok situation or if i am staying here in this dead end situation because i am afraid things will get worse,0
i feel burdened for several loved ones and i miss my big kid whom i havent seen since friday,0
i feel is still really low in my abdomen,0
i try to get in at least minutes a day five days a week though i have been known to skip a workout if i m feeling particularly lethargic or lazy,0
i have been feeling beaten down sick and utterly devoid of hope that i will ever have the life i want,0
i find myself having much more time to think about myself without feeling depressed to actually be able to write and imagine without feeling trapped or like i am missing out on something a near constant feeling i have in cities,0
i feel like ive had to fake my feelings a lot more often then i would have liked to,0
im really like she said only you can understand the way i feel toni ight she blamed excesses on the merican dream so seldom witnessed never er seen hah hah hah hah hah,0
i dont know where i want to work because there will always be something that makes me feel stressed or anxious at work whatever the job may be as all jobs require some sort of rules or pressure,0
i wonder how many people are against my do it only when you feel like it perspective but i think if you do it for the sake of doing it without wanting to do it then it will turn out to be the result of crappy work,0
i should have known she likes kamiki kun he laughs nozomi feels an unpleasant knot in her stomach you must think i m a fool don t you nonchan,0
i made the choice to start recognizing when that feeling of being unloved kicks in and to choose to keep my persistence at the same level not allowing that old reaction to shut me down,0
ive become anxious about in recent times is this there is certainly a feeling amongst some people of belief that they are under siege that they are often disadvantaged that they are looked at and considered in some way different and their faith makes them less worthy of regard he said,0
i hate chemo and the thought of having toxins washing through every single cell and making me feel horrible makes me cringe,0
i always feel like ive been assaulted by his pics,0
i feel incredibly isolated and lonely,0
i was i admit very worried about feeling isolated i work in a cubicle pretty much on my own unless someone needs me,0
i make light of it but sometimes i feel really awkward in small groups and in one on one conversations,0
i also feel like if google hated seo we d know it,0
i feel like she s judging me and he s not here and i don t want to seem like the needy girl so i don t know,0
i feel burdened by her presence,0
i feel really pathetic confronted with some,0
i am feeling terribly burdened by impending anxiety i am trying to just keep my eyes on the prize,0
i feel could be unpleasant is layered with love healing forgiveness and the expectation that things will turn out well,0
im feeling gloomy as i have completed nothing though im supposed to complete many things,0
i love children s literature authors who don t feel the need to dumb down things for kids,0
i was soo quiet it was a mixture of not sleeping well and feeling a bit isolated from the big group,0
i feel like today is way suffering than the exam day which we have to open books everytime we went home,0
i feel miserable on the inside but on the outside i just like i,0
i feel i was unfortunate with both mister magnum and sounds of cheers travelling well for long periods of the race,0
i feel drained of energy,0
i am feeling pretty stinkin shitty for being such a horrible reviewer,0
i feel helpless about it,0
i was feeling awful on sunday,0
ive been studying really hard for it and discovering pretty words that never crossed my mind and how they portray the exact meaning and i feel like ive missed out a lot,0
i feel lonely at work im not a social bird as i usually am when i was in school,0
i think this may be the reason i would want to fly back to uae because there i can be oblivious of these conflicts that plague me conflicts that i feel helpless resolving,0
i saw the video of cena kissing maria and surprisingly i didnt feel like i hated her,0
i was not feeling submissive,0
i sat on my couch for several hours feeling pretty low,0
i can feel but i cant touch you said my love was a bit too much i wont deny it broke my heart cant find no crush so why dont you come on back home,0
i even remember trying them on last year and feeling crappy because i was nowhere near closing them,0
i did at one point put my son in daycare but my mom constantly made me feel like a terrible parent because of it,0
ive had too much training in grammar and language and reading something written like this kind of feels like im being assaulted,0
i know scones are not a must have food but i am determined to live a frugal lifestyle without feeling deprived,0
i feel that horrible helplessness to make things better for them and that feels like it will kill me inside,0
i have a few more of these but after taking pictures of my house i feel it is far too messy to post photos online so ill clean up a bit before i post those,0
i feel hated loathed,0
ive been feeling very numb,0
i feel that is very unfortunate that i dont own the soundtrack,0
i feel lonely and lost,0
i would feel empty,0
i love some of it the media coverage but sometime i feel they put an ugly picture,0
i feel as though i am being a little neglectful of my fellow bloggers,0
im feeling quite lonely here now and its only monday of half term,0
i feel really socially awkward and dont like to get out and meet new people and do things in groups and be adventurous,0
i feel horrible because i feel horrible made worse by the fact that i havent gotten to workout,0
i feel it and im unhappy,0
i quickly trotted off he added i feel embarrassed to ask hoping i would enter into some kind of conversation with him,0
i hated that when i got drunk the whole next day was spent sleeping and feeling groggy,0
i feel is that i cant get far enough away from what feeds melancholy for long enough that it would just wither and die off,0
i was left feeling discouraged and hopeless once again,0
i feel that this is going to get very messy to get fixed and back on the road again,0
i feel quite strongly that students should be punished due to how well or badly they have faired compared to a completely unrelated group of people,0
i feel at least dating them would not be in vain,0
i do not feel unhappy miserable wretched glum gloomy forelorn or heartbroken,0
i knew where things was headed but that didnt really prepare me for the heartbreak even i would feel my heart broke for danielle and all other military wives that have had to go thru losing their husband trying to protect our country,0
i feel lonely few days before my birthday,0
i was feeling so low about myself,0
i feel sorry for rafael bosch,0
i hope for is that those certain people can attend to more important things in their lives but still come back to blogging if they feel they missed blogging,0
i begin to feel unpleasant about anime fandom in general,0
i am feeling miserable and sick but hoping that with the amount of sleep i am getting i havent had much choice i have had zero energy cold meds vitamins and lots of fluids i have high hopes to feel better tomorrow,0
i feel troubled because of the ongoing relocation of our front door,0
i feel heartbroken for bryan,0
i feel like i had fake everything,0
im an introvert by which i mean i get re energized being alone and preferably in a quiet place so times in the crew galley when there are a lot of people in a relatively small place all talking at once can leave me feeling drained and in need of a dark room with nothing but whale noises,0
i feel numb right now i thought i was feeling angry but now i dont know i dont feel anything should i be sad should i be happy or angry i dont know how to feel anymore,0
i just feel so discontent about my life these days,0
i have always had people in my life who have gone out of their way to put me down trip me up or make me feel as if i were completely moronic or not worthy enough,0
i prep myself for another sleepless night i can t help but feel ashamed of myself for feeling this way,0
i wouldn t throw it in the ocean but i don t feel i would have missed something in my career if i don t win an oscar,0
im not used to feeling the dependency or the neediness for being needy is not me or at least wasnt prior to recently,0
i love this little boy and sometimes i feel how inadequate i am as a parent to him,0
i keep these things predominantly for fix functions and will not arranged right now to create a style applying twelve months previous ingredients until i m feeling much more perverse than usual,0
i feel sad and discouraged,0
i feel very unhappy and incomplete,0
i feel rejected and unwanted,0
im feeling lousy i may dismiss a gorgeous day if im feeling bright and cheerful then the most dreary of days becomes tolerable,0
i sometimes feel disheartened when i realise just how far from my own culture i am,0
i feel hopeless and out of control,0
i feel horrible that i had to cancel on one of my best guy friends but the trip was stressing me out because my babysitting hours got cut and i couldn t afford it,0
i climbed a mountain and made my way to a village where the people stared at me the children looked frightened and ran away and everyone i came across asked me why i was there in such a way as to make me feel unwelcome,0
i dont feel inhibited and i can work out my problems,0
i have done so in hopes of being inspiring while at the same time looking for solace from people rather than god and for proof that maybe i can do something good while i feel so horrible,0
im feeling melancholy with all the back to school stuff today,0
i begin to feel burdened by things amp long to be empty again,0
i feel so numb f,0
i am limiting myself to what i can reasonably do without causing greater injury but i have to do some sort of physical exercise or i start to feel horrible about myself,0
i started to feel discouraged at the thought of being there more than one day,0
im already feeling sentimental about his time as a newborn as he was so wee and has sadly outgrown some fave thrifted outfits,0
i feel if journalists then blamed me,0
i feel like im not pretty enough like my personality is too boring and obnoxious,0
i have switched songs as that one was beginning to make me feel a little melancholy and who the fuck needs that,0
i feel embarrassed to talk to him at times because i feel very small in those moments like he is doing me a favor and i do not deserve to be given attention,0
i sound so entitled but you cant help but to feel disappointed even though you already knew you were going to be,0
i was feeling remorseful about my breakfast and so i took a diet pill,0
i feel as though the concept of lifestyle change rather than weight loss has been beaten to death but it really is something that i believe in and am currently experiencing,0
i do not know what my next steps are but i no longer feel lost,0
i have been feeling awful,0
i was on my own tearful and feeling unloved even though i know that i am,0
i was starting to feel a little stressed,0
i feel ashamed to have not read it yet,0
i hear about a teenaged girl devastated by the pimple on her face the morning of prom i feel devastated for her,0
i feel unwelcome at work sometimes and think people might be talking about me rel bookmark i feel unwelcome at work sometimes and think people might be talking about me april a class url fn n href http www,0
i mostly take the stairs there are of them but occasionally when i am feeling particularly lethargic because of a number of consecutive late nights i bow down to ease and convenience,0
i feel sort of pathetic saying that my iphone internet and tv are my must haves but lets be honest they are,0
i guess while i can understand their concern i can t help but feel a little rejected,0
i feel my brain damaged are getting worst for dis moment,0
the funeral of a friend who was killed in a car accident she was of my own age,0
i out of all people really dont have many proplems talking about how i feel that being said i am in love so after all i have bitched about the last months was in vain,0
i cant imagine the agony those folks feel waiting for news about their own sentimental things,0
i feel all messy,0
i do this i feel lethargic uninspired and the next morning have a go at myself,0
i feel lethargic and lazy and completely uncomposed if i m not dressed in something like that,0
i feel that the director editor missed a teachable moment when tiphany makes her comments about it being nice to feel like everyone else,0
i have realized that by ignoring it i am no better and it is heartbreaking to feel so helpless against it,0
i feel so terribly that i have ignored her sweet email up until now,0
im feeling low and forgotten,0
i feel like i m that dirty trash bin on the streets that nobody really sought,0
i wake up and i feel absolutely worthless,0
i feel its gonna start aching again when the rainy season comes again next year,0
i read in one horrific sitting made me feel ashamed of the world we live in,0
i feel hated and not wanted but just be an ignored,0
i wonder are you jealous or feeling of discontent or covetousnes,0
i am feeling so low lately just feeling of hopelessness is very disturbing making me tired and sick entire of living this kind of life,0
im feeling a little stressed over it already,0
i a href http feeling groggy,0
i feel resigned to what i have brought myself to and docile,0
i still feel so alone i just cant give you anything for you to call your own and i can feel you breathing and its keeping me awake can you feel it beating,0
i read cases of sons ignoring their old and helpless parents i feel very unhappy and sad,0
i feel humiliated by what my body can t do but when my husband makes advances towards me it reminds me that despite all that ra tries to take from my life he still finds me not only sexually attractive but beautiful,0
i feel kind of alone and helpless in,0
i feel totally ignored and excluded,0
i wish i could say hey you know if i died tomorrow i wouldnt feel cheated on life or regretful that i didnt accomplish something,0
i go home i feel so empty,0
i feel defeated like a lion s prey,0
i feel a little less gloomy a little more optimistic or a little better prepared to face what life throws my way,0
i wont lie im a little worried and nervous and i feel inadequate for the job but ill just do my best thats all my heavenly father wants of me,0
i feel like not enough people my age actually think that most are pretty devastated that their s have come and gone,0
i am feeling pretty homesick this weekend,0
i need to do the best i possibly can do and even when i get out at i feel too listless to study like right now,0
i feel like even though i dont buy into societys ideas about what a woman should look like i am still constantly unhappy with myself,0
i feel the character im doing is a little more beaten down and the comedy is a little bit smaller,0
i anyone another lovely day today weather am running late with life generally and not done any art today yet feel deprived bit of,0
i blanked a little on a lesson and she seamlessly jumped in to support me without making me feel stupid or inferring it to the kids,0
i feel like im the one to be blamed for all things,0
i continued to feel very submissive and continued to be aroused as well,0
i feel constantly at battle like i need to continuously improve myself but then feel like nothing i do will ever be enough and that makes me feel chronically exhausted,0
i feel like as much as it was an unfortunate situation that i wasnt with my father i was in a great place,0
i feel like ive isolated myself from regular relationships,0
i posted on here and i m feeling very neglectful,0
i woke up monday feeling like crap and blamed it on the weather,0
i zoom into those difficulties into feeling like having to give up everything and feeling more then helpless alone in a desert cast out by the ways voices and actions of others that is another story when i zoom into it i also temporarily loose the view of the full picture,0
i didnt feel like anyone really hated me or noone new anyway and i managed to just not think about those who do,0
ive had to harden my heart to toughen my skin in order to truly protect myelf from feeling utterly devastated,0
i think we i can get caught up in the nature of being busy of feeling the need to fill each moment with industry of some sort of occupying blank spaces with effort and chores,0
i honestly feel kind of embarrassed and a bit guilty,0
i feel a bit rotten putting a post about teaching into the stones tag list for this blog its not really a grumble or groan subject for me to be honest,0
ive learned in this short journey thus far is i know when my body has had enough of sugar and fast food and junk even though those days are far and few between i start to feel lethargic,0
i felt better on thursday and today friday felt good enough to come into work though i still feel kind of shitty and foggy,0
i just feel disappointed for losing he said,0
i feel like a failure of a parent which add that to the emotional rollercoaster of having to have an unplanned c section and well some days i feel like i have just failed from the beginning,0
i feel like the people that disliked it the most,0
i can never seem to get on the good foot and i feel so crappy,0
i feel guilty for complaining about my life knowing that there are people out there who have it much worse than i do,0
id feel completely lost without him,0
im feeling discouraged i can look at that and remember i can achieve the goals i set for myself and i can always surprise myself with successes,0
i tried to explain what my lyme and coinfections feel like i guess i could say it is a horrible painful nightmare that just won t end,0
i feel incredibly idiotic but i was also embarrassed because it hadnt been their fault at all and i had yelled at one of the workers on the phone out of frustration about needing to call them a million times sending so many emails and still the problem was not solved,0
i feel ashamed that i so readily turn it aside,0
i guess they cant help but at least feel remorseful that she died so horribly and im pretty sure matt wasnt crying because he cared,0
i got separated from the man i loved,0
i feel todays schedule was an aching am to pm backed up by a mere hours of sleep one sandwich and tall espresso,0
i have one of the guest rooms in our current house that was supposed to be my craft office closet but i honestly never use it since it is up stairs in a cold or hot room that i feel i can t get messy,0
i feel numb the way a wound does before it really starts to hurt,0
i feel very very burdened by so many situations around me right now,0
im constantly feeling alone,0
i still feel ashamed that i live in a world of people who dont know how,0
i honestly believe those darker days are the reason i push so hard to be someone of worth in my future i feel it is my duty to make up for all the time i lost,0
i still want to be a lady who likes ladies who does not feel inhibited to kiss another woman in public but i guess i will just have to disregard societal views that pertain to my sexual preferences and how i portray them,0
i cant help but feel a little humiliated,0
i don t feel depressed for lack of a husband all the time,0
i hoped to get from her this weekend in an attempt to not feel so utterly isolated inside ambleside with the curtains firmly closed on what was the warmest sunniest day of the year so far,0
i feel so unimportant insignificant like im slipping through the gaps between his fingers and he doesnt care,0
i was eager to know why i was feeling unhappy and unsatisfied,0
i feel crappy actually,0
i feel like i get a lot of questions in my list of search phrases that point people here and sometimes i m awfully disturbed at the things that somehow bring my blog up in a search engine,0
i feel awful and have had chills on and off day and night,0
i feel like nothing can stop me and sometimes i feel like so defeated,0
i believe people who use fulsome manners only for social reasons they aren t on the top of the scale of human evolution and i feel hurt by their fake behavior,0
i dont think my desire level is too much to bear but i feel unwelcome,0
i am feeling a lil bit gloomy,0
i am grateful for every single thing i have maybe then ill start feeling dismayed when i don t have more,0
i feel so stupid to think they will trust me,0
i feel awful everytime ac,0
i stop feeling so depressed and,0
i feel so emotional reaching three finals in four years,0
i feel stupid and incapable and i dont know what i want to do and work is stupid and only for the next two weeks and i m questioning everything,0
i am writing this at a time when i have also had an upset with the only real parent i have had almost constantly in my life and when theres no brothers and sisters around either i am an only child it feels kinda lonely,0
i was just feeling needy,0
i also feel so awful feeling this way,0
i feel like i have been beaten hard with a baseball bat under my arm which the doctor said was a very apt description,0
i feel overwhelmingly remorseful and guilty when i watch too much news or too many sad movies or television dramas,0
i feel completely drained physically and mentally worn out,0
im feeling so broke right now but i loved every minute of it,0
i always thought that if i contracted something from one of those people and passed it on to him that i d feel awful but after i got the sti test i thought i was basically in the clear,0
i feel slightly emotional watching it,0
i feel more crucified heartbroken tortured and forsaken than i have ever before felt but not at the hands of my enemy at the hands of those i love,0
i guess you cant see how wed feel a bit unwelcome,0
i stay up and feel foolish,0
id never do but i woke feeling stressed,0
i feel terrible about the lady driver though,0
i had a pretty trying adolescence and any time im put into a situation where im made to feel inadequate it makes me revert right back into the shy awkward teenager with low self esteem that i was in high school,0
im sitting here in the belmont library listening to hold on tight by electric light orchestra feeling a bit of discontent,0
i watched his face contort in sadness i began to feel regretful of my actions,0
i have been stumbling into quote after quote urging me because i really do feel they are meant for me to do away with my hated day job and dedicate my efforts to what matters most,0
i found is that feeling worthless is a waste of time,0
i feel unimportant but even if i am in some way its still not my place to be making any decisions or voicing my opinions and its certainly not my place to be sharing my feelings,0
i want to avoid feeling disliked,0
i feel pretty lame typing that but my upper body is so weak,0
i feel very needy,0
i left feeling defeated like nothing had been accomplished the day a complete waste of time amp energy,0
i had ritz crackers in my desk drawer because theyre something ill eat even when i feel crappy and or dont feel like eating,0
i feel like one of those girls in school that i hated because their outfits were perfect everyday because they went shopping once a week,0
i feel like my very essence is no more and work has drained my soul hopefully soon i will find my escape from work into a better path as i seem to be stuck only the cliquey get to move on and i do not want to roll like that,0
i was feeling groggy and super tired during most of the fall we ended up staying home for thanksgiving instead of making the hour trip to see jimmys family,0
i am sorry that you feel i deserve to be blamed for the friends i pick all of which are better then some of the friends i could be hanging out with getting high and drunk while underage,0
i feel like i m a doomed gladiator in a stadium constructed of cardboard and copies of romeo and juliet and the outsiders are screaming for my blood,0
i hated the day job and after a few months of feeling like i was being cosmically punished for doing a good deed i was getting ready to quit when i met the woman that would become my wife,0
i feel ashamed that i again let it come that far,0
i feel a little ashamed that i had such low expectations in the first place,0
i feel like im being a terrible person and that hes going to hate me for thinking these things,0
i find myself seeking and yearning for love and acceptance from people that can not provide it and then being disappointed when i am alone and feeling unloved and unworthy,0
i feel like hopeless helpless worthless scum,0
i am still feeling a little remorseful that we didnt just break down and buy it,0
ive had so much more energy no more slugging around feeling lethargic after massive takeaways and choccy binges and my skin started to clear up instantly,0
i enjoy hearing the faith stories of other believers sometimes these stories leave me feeling inadequate and guilty,0
i feel like ending my life like some song from damaged or something,0
i feel totally rejected,0
i say no i feel guilty begins by giving you the reasons for and benefits of being assertive without being aggressive,0
i feel more jaded,0
i was to her in fact so i m taking that as she feels regretful for what she has done,0
i feel embarrassed by it,0
i always feel slightly worthless almost self condemning like i should be doing more amounting more saving the world one day at a time a preacher on a podium a counselor for teen single struggling mom s a writer a motivational speaker a super mom to my baby boy,0
i feel civilly disturbed class delicious title share this on del,0
i feel is a dumb plot idea,0
i am reliving all of the feelings of being rejected less than and not good enough from years ago,0
i feel guilty to my family my friends who made the introduction for me to that job and somehow i even feel guilty to my boss even though he fooled and lied to me,0
i feel a bit stressed so i get up and take two rescue tablets,0
i feel im being hated,0
i am feeling so morose right now i hate how little things like this have enough power to distract me from my day to day life,0
i also like to knit but dont do it as intensely as when i was nowadays i mostly knit socks which gives me the feeling that watching tv isnt that useless because i can knit while watching a film or series,0
i was afraid to clean nicos ears but after his doctor showed me how then i didnt feel like i could hurt him,0
i like to read this when i am feeling inadequate i know mistakes happen and sometimes they are the perfect mistake,0
i just feel heartbroken vunerable and sick tonight,0
i could also feel very bad about myself for not being able to keep up,0
i understand the logic of having a student congress but i cant help but feel thats its really really really boring,0
i can admit that even though i feel horrible now,0
i feel totally drained emotionally and physically the holy spirit never ceases to fill me up and speak to me,0
i came away feeling that i should have felt unfortunate or cheated,0
i was feeling so regretful i didnt get it the other time,0
i feel without being disturbed by it,0
im feeling a little saddened and troubled too sorry for a couple of friends who i wish i could give big hugs to,0
i always forgive and am still feeling hurt,0
im trying to focus on not feeling sorry for myself and not being upset over the loss of a material possession,0
im feeling so disillusioned with it all right now,0
i feel like other books i pick up are going to be dull and boring in comparison,0
i took steps and immediately remembered the feeling i had when my water broke with jack,0
im feeling a little stressed about it,0
i love the museums there and although i love art i feel very dumb not knowing all of these paintings,0
i feel dumb for even liking you,0
i can feel myself getting triggered by my emotional eating when i am sick with either a cold virus or just plain old stomach flu,0
i am already feeling homesick for a country that isnt mine own,0
i liked my keyboard being kicked in my teeth and feeling lousy about myself as a writer but because i want to know how i can improve and wonder what i did wrong to earn only one star,0
i am pleased and a little disturbed i guess that these feelings of melancholy lead me right back to the thing that brings them on,0
i am feeling stressed,0
i was a bit too nervous to focus on the faces and the feeling was not unpleasant i wanted to put in a joke to start with especially since it involved the key note speaker and i thought it was funny,0
i feel defective or something,0
i was failing to perform my expected duties and worrying about things i may have forgotten yesterday when i was starting to feel rather crappy,0
i sighed feeling like she was doomed to fail at this sort of thing,0
i said quietly too tired to feel anguished anything but resigned,0
i was feeling melancholy on a cloudy rainy lonely easter sunday,0
i now feel like i look really ugly some people think i look retarted,0
i live out number two definition which is that i have already had trouble engaging in the evening so now i am feeling as if the reason the aim for which i did this was not achieved and i am now unsuccessful,0
i do feel jaded very often,0
i feel highly burdened and incapacitated by my stupid flaring legs,0
i can wear anything and not feel bad,0
i feel abit hopeless at times man darn itttt,0
i definitely recommend this for anyone who is feeling depressed or anxious,0
when my beloved grandfather died,0
i feel awful that these thoughts are running around in my head but i can t help it,0
i feel inside of me that it was not in vain,0
i keep feeling that sometimes one just has to fake it till they make it,0
i go into work when im feeling low ill only feel worse all or nothing thinking e,0
i have found this site to be a huge help to keep my in the moment when im feeling stressed or missing drinking,0
i think i might be lacking in judgment about what matters and what doesnt but why do i feel like this is just going to go away in the most unfortunate regretful way possible,0
i turn feeling ridiculously awkward and very self conscious to face zayne,0
i often feel that i m being submissive by not being open and honest about my desires and needs on a regular basis,0
i feel very numb at the moment,0
i think i am still feeling a little groggy from that,0
i sure feel sorry for what happened to your friend diego he was your friend right,0
ive found myself feeling low and at other times sad,0
i woke up feeling pretty rotten from the weekend this morning even though yesterday i felt fine,0
i am nauseous and dizzy and feel all gloomy or at least not attached to my body anymore,0
i have been struggling with this feeling of being damaged,0
i still pretty much feel ashamed and i m certain i m disappointed in my weaknesses i know for fact i am angry and upset and that s just for one situation,0
i can eat but allow myself one naughty item of my choice to avoid feeling deprived,0
i worked out monday and tuesday but i was feeling so crappy on wednesday that i went home and decided to make it a rest day,0
i spent all day the other day feeling very morose because every once in awhile it would hit me that hilmari is dead,0
i feel so gloomy this independence day,0
i feel almost embarrassed at my own contribution because its ridiculously unsophisticated and it is pretty much immune to alteration by any of the things that are happening here,0
i am in no way complaining or whining or feeling ungrateful,0
i dont know what crazy girl i think her name was katja does for a living i feel like she should just do what i do in real life and be some sort of disheartened disallusioned clerk,0
i am thinking about everyones future and not my own i feel so alone useless and am wondering what the hell am i doing wrong that i only feel like a roommate and nothing else,0
i feel like i m in a band that broke up without telling me and now i am fighting to keep everyone together even though they want no part in it,0
